,CRSArrTime,DayOfWeek,DayofMonth,Dest,DestUTC,Distance,FlightDate,FltTime,Marketing_Airline_Network,Month,OrgUTC,Origin,Quarter,Tail_Number,TaxiIn,TaxiOut,WheelsOff,WheelsOn,Year,fltID,dtyRepTmUTC,dtyRelTmUTC
664,1854.0,6.0,29.0,TRI,2020-02-29 22:39:00+00:00,227.0,2020-02-29,0 days 01:03:00,DL,2.0,2020-02-29 21:36:00+00:00,ATL,1.0,N928AT,4.0,12.0,1748.0,1835.0,2020.0,91278.0,2020-02-29 20:51:00+00:00,2020-02-29 23:19:00+00:00
665,1857.0,6.0,29.0,BWI,2020-02-29 22:34:00+00:00,184.0,2020-02-29,0 days 00:57:00,DL,2.0,2020-02-29 21:37:00+00:00,JFK,1.0,N801AY,5.0,13.0,1750.0,1829.0,2020.0,17334.0,2020-02-29 20:51:00+00:00,2020-02-29 23:19:00+00:00
666,1811.0,6.0,29.0,ORD,2020-02-29 22:43:00+00:00,235.0,2020-02-29,0 days 01:04:00,DL,2.0,2020-02-29 21:39:00+00:00,DTW,1.0,N549CA,6.0,10.0,1749.0,1737.0,2020.0,37867.0,2020-02-29 20:54:00+00:00,2020-02-29 23:20:00+00:00
667,1848.0,6.0,29.0,SAV,2020-02-29 22:35:00+00:00,214.0,2020-02-29,0 days 00:56:00,DL,2.0,2020-02-29 21:39:00+00:00,ATL,1.0,N952AT,5.0,10.0,1749.0,1830.0,2020.0,90791.0,2020-02-29 20:54:00+00:00,2020-02-29 23:20:00+00:00
668,1947.0,6.0,29.0,PHL,2020-02-29 23:39:00+00:00,666.0,2020-02-29,0 days 01:58:00,DL,2.0,2020-02-29 21:41:00+00:00,ATL,1.0,N913DN,7.0,13.0,1754.0,1932.0,2020.0,91897.0,2020-02-29 20:56:00+00:00,2020-02-29 23:11:00+00:00
669,1840.0,6.0,29.0,AGS,2020-02-29 22:26:00+00:00,143.0,2020-02-29,0 days 00:44:00,DL,2.0,2020-02-29 21:42:00+00:00,ATL,1.0,N899AT,6.0,9.0,1751.0,1820.0,2020.0,90617.0,2020-02-29 20:56:00+00:00,2020-02-29 23:11:00+00:00
670,1854.0,6.0,29.0,CHS,2020-02-29 22:45:00+00:00,259.0,2020-02-29,0 days 01:03:00,DL,2.0,2020-02-29 21:42:00+00:00,ATL,1.0,N900DE,8.0,11.0,1753.0,1837.0,2020.0,92065.0,2020-02-29 20:57:00+00:00,2020-03-01 00:00:00+00:00
671,1929.0,6.0,29.0,DCA,2020-02-29 23:15:00+00:00,547.0,2020-02-29,0 days 01:32:00,DL,2.0,2020-02-29 21:43:00+00:00,ATL,1.0,N313DN,3.0,12.0,1755.0,1912.0,2020.0,92085.0,2020-02-29 20:57:00+00:00,2020-03-01 00:00:00+00:00
672,1946.0,6.0,29.0,GRR,2020-02-29 23:41:00+00:00,640.0,2020-02-29,0 days 01:58:00,DL,2.0,2020-02-29 21:43:00+00:00,ATL,1.0,N905DE,2.0,14.0,1757.0,1939.0,2020.0,90483.0,2020-02-29 20:58:00+00:00,2020-02-29 23:23:00+00:00
673,1746.0,6.0,29.0,ECP,2020-02-29 22:38:00+00:00,240.0,2020-02-29,0 days 00:54:00,DL,2.0,2020-02-29 21:44:00+00:00,ATL,1.0,N956AT,3.0,12.0,1756.0,1735.0,2020.0,91768.0,2020-02-29 20:58:00+00:00,2020-02-29 23:23:00+00:00
674,1906.0,6.0,29.0,DAB,2020-02-29 22:53:00+00:00,366.0,2020-02-29,0 days 01:09:00,DL,2.0,2020-02-29 21:44:00+00:00,ATL,1.0,N921DN,4.0,14.0,1758.0,1849.0,2020.0,90246.0,2020-02-29 20:59:00+00:00,2020-03-01 00:13:00+00:00
675,1938.0,6.0,29.0,EYW,2020-02-29 23:28:00+00:00,646.0,2020-02-29,0 days 01:44:00,DL,2.0,2020-02-29 21:44:00+00:00,ATL,1.0,N655CA,2.0,18.0,1802.0,1926.0,2020.0,20281.0,2020-02-29 20:59:00+00:00,2020-03-01 00:13:00+00:00
676,1651.0,6.0,29.0,TUS,2020-02-29 22:59:00+00:00,451.0,2020-02-29,0 days 01:14:00,DL,2.0,2020-02-29 21:45:00+00:00,LAX,1.0,N625CA,3.0,13.0,1458.0,1656.0,2020.0,37918.0,2020-02-29 21:00:00+00:00,2020-02-29 23:32:00+00:00
677,1855.0,6.0,29.0,JAX,2020-02-29 22:47:00+00:00,270.0,2020-02-29,0 days 01:01:00,DL,2.0,2020-02-29 21:46:00+00:00,ATL,1.0,N907DN,4.0,15.0,1801.0,1843.0,2020.0,91252.0,2020-02-29 21:00:00+00:00,2020-02-29 23:32:00+00:00
678,1849.0,6.0,29.0,TYS,2020-02-29 22:41:00+00:00,152.0,2020-02-29,0 days 00:55:00,DL,2.0,2020-02-29 21:46:00+00:00,ATL,1.0,N368CA,3.0,19.0,1805.0,1838.0,2020.0,5780.0,2020-02-29 21:01:00+00:00,2020-03-01 00:34:00+00:00
679,1906.0,6.0,29.0,MCI,2020-02-29 23:49:00+00:00,692.0,2020-02-29,0 days 02:02:00,DL,2.0,2020-02-29 21:47:00+00:00,ATL,1.0,N886DN,6.0,13.0,1800.0,1843.0,2020.0,90753.0,2020-02-29 21:01:00+00:00,2020-03-01 00:34:00+00:00
680,1843.0,6.0,29.0,SHV,2020-02-29 23:38:00+00:00,551.0,2020-02-29,0 days 01:51:00,DL,2.0,2020-02-29 21:47:00+00:00,ATL,1.0,N132EV,6.0,22.0,1809.0,1832.0,2020.0,1050.0,2020-02-29 21:02:00+00:00,2020-02-29 23:28:00+00:00
681,1758.0,6.0,29.0,BNA,2020-02-29 22:43:00+00:00,214.0,2020-02-29,0 days 00:55:00,DL,2.0,2020-02-29 21:48:00+00:00,ATL,1.0,N916DL,3.0,14.0,1802.0,1740.0,2020.0,91583.0,2020-02-29 21:02:00+00:00,2020-02-29 23:28:00+00:00
682,1750.0,6.0,29.0,MGM,2020-02-29 22:43:00+00:00,147.0,2020-02-29,0 days 00:53:00,DL,2.0,2020-02-29 21:50:00+00:00,ATL,1.0,N498CA,6.0,15.0,1805.0,1737.0,2020.0,38071.0,2020-02-29 21:05:00+00:00,2020-02-29 23:50:00+00:00
683,1923.0,6.0,29.0,TPA,2020-02-29 23:05:00+00:00,406.0,2020-02-29,0 days 01:15:00,DL,2.0,2020-02-29 21:50:00+00:00,ATL,1.0,N927DZ,2.0,14.0,1804.0,1903.0,2020.0,91006.0,2020-02-29 21:05:00+00:00,2020-02-29 23:50:00+00:00
684,1828.0,6.0,29.0,LIT,2020-02-29 23:16:00+00:00,453.0,2020-02-29,0 days 01:26:00,DL,2.0,2020-02-29 21:50:00+00:00,ATL,1.0,N946AT,6.0,11.0,1801.0,1810.0,2020.0,90901.0,2020-02-29 21:05:00+00:00,2020-03-01 02:50:00+00:00
685,1931.0,6.0,29.0,LAS,2020-03-01 02:05:00+00:00,1747.0,2020-02-29,0 days 04:14:00,DL,2.0,2020-02-29 21:51:00+00:00,ATL,1.0,N375DN,5.0,12.0,1803.0,1900.0,2020.0,90663.0,2020-02-29 21:05:00+00:00,2020-03-01 02:50:00+00:00
686,1933.0,6.0,29.0,CMH,2020-02-29 23:30:00+00:00,447.0,2020-02-29,0 days 01:38:00,DL,2.0,2020-02-29 21:52:00+00:00,ATL,1.0,N960DL,4.0,20.0,1812.0,1926.0,2020.0,92107.0,2020-02-29 21:07:00+00:00,2020-02-29 23:56:00+00:00
687,1908.0,6.0,29.0,SDF,2020-02-29 23:11:00+00:00,321.0,2020-02-29,0 days 01:19:00,DL,2.0,2020-02-29 21:52:00+00:00,ATL,1.0,N906AT,7.0,14.0,1806.0,1904.0,2020.0,91271.0,2020-02-29 21:07:00+00:00,2020-02-29 23:56:00+00:00
688,1942.0,6.0,29.0,MCI,2020-03-01 00:49:00+00:00,1363.0,2020-02-29,0 days 02:55:00,DL,2.0,2020-02-29 21:54:00+00:00,LAX,1.0,N315NB,7.0,13.0,1507.0,1942.0,2020.0,91088.0,2020-02-29 21:09:00+00:00,2020-02-29 23:25:00+00:00
689,1856.0,6.0,29.0,CHA,2020-02-29 22:40:00+00:00,106.0,2020-02-29,0 days 00:45:00,DL,2.0,2020-02-29 21:55:00+00:00,ATL,1.0,N947AT,4.0,18.0,1813.0,1836.0,2020.0,91159.0,2020-02-29 21:09:00+00:00,2020-02-29 23:25:00+00:00
690,1905.0,6.0,29.0,TLH,2020-02-29 22:46:00+00:00,223.0,2020-02-29,0 days 00:51:00,DL,2.0,2020-02-29 21:55:00+00:00,ATL,1.0,N958AT,3.0,13.0,1808.0,1843.0,2020.0,90536.0,2020-02-29 21:10:00+00:00,2020-02-29 23:39:00+00:00
691,1903.0,6.0,29.0,CAE,2020-02-29 22:54:00+00:00,192.0,2020-02-29,0 days 00:59:00,DL,2.0,2020-02-29 21:55:00+00:00,ATL,1.0,N910XJ,4.0,19.0,1814.0,1850.0,2020.0,2005.0,2020-02-29 21:10:00+00:00,2020-02-29 23:39:00+00:00
692,1815.0,6.0,29.0,PNS,2020-02-29 22:52:00+00:00,271.0,2020-02-29,0 days 00:56:00,DL,2.0,2020-02-29 21:56:00+00:00,ATL,1.0,N995DL,3.0,10.0,1806.0,1749.0,2020.0,91478.0,2020-02-29 21:11:00+00:00,2020-02-29 23:25:00+00:00
693,1732.0,6.0,29.0,BHM,2020-02-29 22:40:00+00:00,134.0,2020-02-29,0 days 00:43:00,DL,2.0,2020-02-29 21:57:00+00:00,ATL,1.0,N904DE,4.0,14.0,1811.0,1736.0,2020.0,90151.0,2020-02-29 21:11:00+00:00,2020-02-29 23:25:00+00:00
694,1506.0,6.0,29.0,LGB,2020-02-29 23:51:00+00:00,588.0,2020-02-29,0 days 01:54:00,DL,2.0,2020-02-29 21:57:00+00:00,SLC,1.0,N261SY,4.0,16.0,1613.0,1647.0,2020.0,38068.0,2020-02-29 21:12:00+00:00,2020-02-29 23:49:00+00:00
695,1919.0,6.0,29.0,CLT,2020-02-29 23:04:00+00:00,226.0,2020-02-29,0 days 01:06:00,DL,2.0,2020-02-29 21:58:00+00:00,ATL,1.0,N945AT,5.0,18.0,1816.0,1859.0,2020.0,91098.0,2020-02-29 21:12:00+00:00,2020-02-29 23:49:00+00:00
696,1908.0,6.0,29.0,ORD,2020-03-01 00:06:00+00:00,606.0,2020-02-29,0 days 02:08:00,DL,2.0,2020-02-29 21:58:00+00:00,ATL,1.0,N977AT,7.0,21.0,1819.0,1859.0,2020.0,90413.0,2020-02-29 21:13:00+00:00,2020-03-01 00:32:00+00:00
697,1943.0,6.0,29.0,PIT,2020-02-29 23:47:00+00:00,526.0,2020-02-29,0 days 01:48:00,DL,2.0,2020-02-29 21:59:00+00:00,ATL,1.0,N997DL,5.0,19.0,1818.0,1942.0,2020.0,90983.0,2020-02-29 21:13:00+00:00,2020-03-01 00:32:00+00:00
698,1927.0,6.0,29.0,LEX,2020-02-29 23:15:00+00:00,304.0,2020-02-29,0 days 01:14:00,DL,2.0,2020-02-29 22:01:00+00:00,ATL,1.0,N930XJ,6.0,14.0,1815.0,1909.0,2020.0,2859.0,2020-02-29 21:16:00+00:00,2020-03-01 00:29:00+00:00
699,1851.0,6.0,29.0,STL,2020-02-29 23:44:00+00:00,484.0,2020-02-29,0 days 01:39:00,DL,2.0,2020-02-29 22:05:00+00:00,ATL,1.0,N326DN,5.0,15.0,1820.0,1839.0,2020.0,91352.0,2020-02-29 21:16:00+00:00,2020-03-01 00:29:00+00:00
700,1905.0,6.0,29.0,AVL,2020-02-29 22:57:00+00:00,164.0,2020-02-29,0 days 00:52:00,DL,2.0,2020-02-29 22:05:00+00:00,ATL,1.0,N895AT,6.0,11.0,1816.0,1851.0,2020.0,90683.0,2020-02-29 21:20:00+00:00,2020-02-29 23:49:00+00:00
701,1617.0,6.0,29.0,LAS,2020-02-29 23:04:00+00:00,236.0,2020-02-29,0 days 00:59:00,DL,2.0,2020-02-29 22:05:00+00:00,LAX,1.0,N260SY,8.0,7.0,1512.0,1556.0,2020.0,37922.0,2020-02-29 21:20:00+00:00,2020-02-29 23:49:00+00:00
702,1934.0,6.0,29.0,SRQ,2020-02-29 23:31:00+00:00,444.0,2020-02-29,0 days 01:25:00,DL,2.0,2020-02-29 22:06:00+00:00,ATL,1.0,N913DU,3.0,20.0,1826.0,1928.0,2020.0,92146.0,2020-02-29 21:21:00+00:00,2020-03-01 00:02:00+00:00
703,1622.0,6.0,29.0,EUG,2020-02-29 23:17:00+00:00,234.0,2020-02-29,0 days 01:10:00,DL,2.0,2020-02-29 22:07:00+00:00,SEA,1.0,N612CZ,3.0,14.0,1521.0,1614.0,2020.0,126525.0,2020-02-29 21:21:00+00:00,2020-03-01 00:02:00+00:00
704,2115.0,6.0,29.0,ORD,2020-03-01 01:41:00+00:00,1721.0,2020-02-29,0 days 03:34:00,DL,2.0,2020-02-29 22:07:00+00:00,SEA,1.0,N347NB,4.0,12.0,1519.0,2037.0,2020.0,90281.0,2020-02-29 21:22:00+00:00,2020-03-01 00:26:00+00:00
705,1646.0,6.0,29.0,RNO,2020-02-29 23:41:00+00:00,422.0,2020-02-29,0 days 01:33:00,DL,2.0,2020-02-29 22:08:00+00:00,SLC,1.0,N300SY,5.0,15.0,1623.0,1636.0,2020.0,37929.0,2020-02-29 21:22:00+00:00,2020-03-01 00:26:00+00:00
706,2000.0,6.0,29.0,RIC,2020-02-29 23:24:00+00:00,288.0,2020-02-29,0 days 01:14:00,DL,2.0,2020-02-29 22:10:00+00:00,JFK,1.0,N316PQ,9.0,11.0,1821.0,1915.0,2020.0,3144.0,2020-02-29 21:25:00+00:00,2020-03-01 01:13:00+00:00
707,2108.0,6.0,29.0,JAX,2020-03-01 00:28:00+00:00,828.0,2020-02-29,0 days 02:16:00,DL,2.0,2020-02-29 22:12:00+00:00,JFK,1.0,N918XJ,4.0,21.0,1833.0,2024.0,2020.0,1681.0,2020-02-29 21:25:00+00:00,2020-03-01 01:13:00+00:00
708,1933.0,6.0,29.0,GNV,2020-02-29 23:19:00+00:00,300.0,2020-02-29,0 days 01:07:00,DL,2.0,2020-02-29 22:12:00+00:00,ATL,1.0,N146PQ,4.0,16.0,1828.0,1915.0,2020.0,5949.0,2020-02-29 21:27:00+00:00,2020-03-01 00:33:00+00:00
709,1957.0,6.0,29.0,IAD,2020-02-29 23:48:00+00:00,534.0,2020-02-29,0 days 01:36:00,DL,2.0,2020-02-29 22:12:00+00:00,ATL,1.0,N985AT,5.0,14.0,1826.0,1943.0,2020.0,90967.0,2020-02-29 21:27:00+00:00,2020-03-01 00:33:00+00:00
710,1837.0,6.0,29.0,JAN,2020-02-29 23:25:00+00:00,341.0,2020-02-29,0 days 01:12:00,DL,2.0,2020-02-29 22:13:00+00:00,ATL,1.0,N953AT,7.0,11.0,1824.0,1818.0,2020.0,91982.0,2020-02-29 21:28:00+00:00,2020-03-01 00:08:00+00:00
711,1936.0,6.0,29.0,HHH,2020-02-29 23:23:00+00:00,238.0,2020-02-29,0 days 01:09:00,DL,2.0,2020-02-29 22:14:00+00:00,ATL,1.0,N870RW,6.0,18.0,1832.0,1917.0,2020.0,133525.0,2020-02-29 21:28:00+00:00,2020-03-01 00:08:00+00:00
712,1611.0,6.0,29.0,PDX,2020-02-29 22:59:00+00:00,129.0,2020-02-29,0 days 00:45:00,DL,2.0,2020-02-29 22:14:00+00:00,SEA,1.0,N241SY,2.0,12.0,1526.0,1557.0,2020.0,38023.0,2020-02-29 21:29:00+00:00,2020-03-01 01:05:00+00:00
713,1942.0,6.0,29.0,IAH,2020-03-01 00:20:00+00:00,689.0,2020-02-29,0 days 02:05:00,DL,2.0,2020-02-29 22:15:00+00:00,ATL,1.0,N919DN,8.0,12.0,1827.0,1912.0,2020.0,91083.0,2020-02-29 21:29:00+00:00,2020-03-01 01:05:00+00:00
714,1623.0,6.0,29.0,PSC,2020-02-29 23:11:00+00:00,172.0,2020-02-29,0 days 00:55:00,DL,2.0,2020-02-29 22:16:00+00:00,SEA,1.0,N262SY,10.0,11.0,1527.0,1601.0,2020.0,38046.0,2020-02-29 21:31:00+00:00,2020-03-01 02:52:00+00:00
715,2144.0,6.0,29.0,SAT,2020-03-01 02:07:00+00:00,1587.0,2020-02-29,0 days 03:51:00,DL,2.0,2020-02-29 22:16:00+00:00,JFK,1.0,N375NC,7.0,10.0,1826.0,2100.0,2020.0,91684.0,2020-02-29 21:31:00+00:00,2020-03-01 02:52:00+00:00
716,1746.0,6.0,29.0,BOI,2020-02-29 23:30:00+00:00,399.0,2020-02-29,0 days 01:12:00,DL,2.0,2020-02-29 22:18:00+00:00,SEA,1.0,N295SY,4.0,12.0,1530.0,1726.0,2020.0,37843.0,2020-02-29 21:33:00+00:00,2020-02-29 23:53:00+00:00
717,1821.0,6.0,29.0,HSV,2020-02-29 23:08:00+00:00,151.0,2020-02-29,0 days 00:48:00,DL,2.0,2020-02-29 22:20:00+00:00,ATL,1.0,N955AT,4.0,10.0,1830.0,1804.0,2020.0,91835.0,2020-02-29 21:33:00+00:00,2020-02-29 23:53:00+00:00
718,2140.0,6.0,29.0,DFW,2020-03-01 01:59:00+00:00,1391.0,2020-02-29,0 days 03:39:00,DL,2.0,2020-02-29 22:20:00+00:00,JFK,1.0,N117DU,16.0,14.0,1834.0,2043.0,2020.0,90184.0,2020-02-29 21:35:00+00:00,2020-03-01 00:19:00+00:00
719,1851.0,6.0,29.0,MEM,2020-02-29 23:34:00+00:00,332.0,2020-02-29,0 days 01:08:00,DL,2.0,2020-02-29 22:26:00+00:00,ATL,1.0,N356NW,5.0,10.0,1836.0,1829.0,2020.0,91485.0,2020-02-29 21:35:00+00:00,2020-03-01 00:19:00+00:00
720,2015.0,6.0,29.0,BNA,2020-03-01 00:37:00+00:00,765.0,2020-02-29,0 days 02:10:00,DL,2.0,2020-02-29 22:27:00+00:00,JFK,1.0,N906XJ,5.0,16.0,1843.0,1932.0,2020.0,17284.0,2020-02-29 21:42:00+00:00,2020-03-01 01:19:00+00:00
721,2114.0,6.0,29.0,CLT,2020-03-01 00:34:00+00:00,930.0,2020-02-29,0 days 02:07:00,DL,2.0,2020-02-29 22:27:00+00:00,MSP,1.0,N974AT,5.0,11.0,1738.0,2029.0,2020.0,90311.0,2020-02-29 21:42:00+00:00,2020-03-01 01:19:00+00:00
722,2022.0,6.0,29.0,CLE,2020-03-01 00:13:00+00:00,554.0,2020-02-29,0 days 01:44:00,DL,2.0,2020-02-29 22:29:00+00:00,ATL,1.0,N912DL,6.0,9.0,1838.0,2007.0,2020.0,90452.0,2020-02-29 21:44:00+00:00,2020-03-01 00:16:00+00:00
723,1830.0,6.0,29.0,MOB,2020-02-29 23:31:00+00:00,302.0,2020-02-29,0 days 01:02:00,DL,2.0,2020-02-29 22:29:00+00:00,ATL,1.0,N339NW,3.0,12.0,1841.0,1828.0,2020.0,90844.0,2020-02-29 21:44:00+00:00,2020-03-01 00:16:00+00:00
724,2042.0,6.0,29.0,CLE,2020-03-01 00:09:00+00:00,622.0,2020-02-29,0 days 01:38:00,DL,2.0,2020-02-29 22:31:00+00:00,MSP,1.0,N820SK,8.0,16.0,1747.0,2001.0,2020.0,37661.0,2020-02-29 21:46:00+00:00,2020-03-01 01:48:00+00:00
725,2056.0,6.0,29.0,IAH,2020-03-01 01:03:00+00:00,1034.0,2020-02-29,0 days 02:32:00,DL,2.0,2020-02-29 22:31:00+00:00,MSP,1.0,N161PQ,5.0,12.0,1743.0,1958.0,2020.0,37660.0,2020-02-29 21:46:00+00:00,2020-03-01 01:48:00+00:00
726,1848.0,6.0,29.0,DEN,2020-03-01 00:34:00+00:00,680.0,2020-02-29,0 days 02:02:00,DL,2.0,2020-02-29 22:32:00+00:00,MSP,1.0,N829DN,7.0,18.0,1750.0,1827.0,2020.0,91215.0,2020-02-29 21:47:00+00:00,2020-03-01 02:16:00+00:00
727,2157.0,6.0,29.0,RSW,2020-03-01 01:31:00+00:00,1416.0,2020-02-29,0 days 02:57:00,DL,2.0,2020-02-29 22:34:00+00:00,MSP,1.0,N828DN,4.0,12.0,1746.0,2127.0,2020.0,92131.0,2020-02-29 21:47:00+00:00,2020-03-01 02:16:00+00:00
728,1842.0,6.0,29.0,CWA,2020-02-29 23:25:00+00:00,175.0,2020-02-29,0 days 00:50:00,DL,2.0,2020-02-29 22:35:00+00:00,MSP,1.0,N8969A,3.0,14.0,1749.0,1822.0,2020.0,2564.0,2020-02-29 21:50:00+00:00,2020-03-01 01:15:00+00:00
729,2058.0,6.0,29.0,TYS,2020-03-01 00:30:00+00:00,792.0,2020-02-29,0 days 01:55:00,DL,2.0,2020-02-29 22:35:00+00:00,MSP,1.0,N315PQ,2.0,21.0,1756.0,2028.0,2020.0,3757.0,2020-02-29 21:50:00+00:00,2020-03-01 01:15:00+00:00
730,1918.0,6.0,29.0,BIS,2020-03-01 00:04:00+00:00,386.0,2020-02-29,0 days 01:27:00,DL,2.0,2020-02-29 22:37:00+00:00,MSP,1.0,N607SK,5.0,18.0,1755.0,1859.0,2020.0,38031.0,2020-02-29 21:52:00+00:00,2020-03-01 01:08:00+00:00
731,2054.0,6.0,29.0,PIT,2020-03-01 00:23:00+00:00,726.0,2020-02-29,0 days 01:46:00,DL,2.0,2020-02-29 22:37:00+00:00,MSP,1.0,N928XJ,6.0,15.0,1752.0,2017.0,2020.0,14535.0,2020-02-29 21:52:00+00:00,2020-03-01 01:08:00+00:00
732,2008.0,6.0,29.0,GRR,2020-02-29 23:50:00+00:00,408.0,2020-02-29,0 days 01:10:00,DL,2.0,2020-02-29 22:40:00+00:00,MSP,1.0,N879DN,3.0,11.0,1751.0,1947.0,2020.0,92028.0,2020-02-29 21:55:00+00:00,2020-03-01 02:23:00+00:00
733,2004.0,6.0,29.0,DEN,2020-03-01 01:38:00+00:00,1199.0,2020-02-29,0 days 02:58:00,DL,2.0,2020-02-29 22:40:00+00:00,ATL,1.0,N893DN,5.0,10.0,1850.0,1933.0,2020.0,90317.0,2020-02-29 21:55:00+00:00,2020-03-01 02:23:00+00:00
734,1905.0,6.0,29.0,GEG,2020-03-01 01:38:00+00:00,1175.0,2020-02-29,0 days 02:58:00,DL,2.0,2020-02-29 22:40:00+00:00,MSP,1.0,N352NW,5.0,8.0,1748.0,1833.0,2020.0,91297.0,2020-02-29 21:55:00+00:00,2020-03-01 00:22:00+00:00
735,1907.0,6.0,29.0,FSD,2020-02-29 23:37:00+00:00,196.0,2020-02-29,0 days 00:57:00,DL,2.0,2020-02-29 22:40:00+00:00,MSP,1.0,N825SK,7.0,17.0,1757.0,1830.0,2020.0,37758.0,2020-02-29 21:55:00+00:00,2020-03-01 00:22:00+00:00
736,2114.0,6.0,29.0,RDU,2020-03-01 00:47:00+00:00,980.0,2020-02-29,0 days 02:07:00,DL,2.0,2020-02-29 22:40:00+00:00,MSP,1.0,N957AT,3.0,15.0,1755.0,2044.0,2020.0,90479.0,2020-02-29 21:55:00+00:00,2020-03-01 00:20:00+00:00
737,1908.0,6.0,29.0,GRB,2020-02-29 23:35:00+00:00,252.0,2020-02-29,0 days 00:54:00,DL,2.0,2020-02-29 22:41:00+00:00,MSP,1.0,N271SY,5.0,10.0,1751.0,1830.0,2020.0,37610.0,2020-02-29 21:55:00+00:00,2020-03-01 00:20:00+00:00
738,2033.0,6.0,29.0,SBN,2020-03-01 00:03:00+00:00,411.0,2020-02-29,0 days 01:20:00,DL,2.0,2020-02-29 22:43:00+00:00,MSP,1.0,N875AS,4.0,19.0,1802.0,1959.0,2020.0,37894.0,2020-02-29 21:58:00+00:00,2020-03-01 01:26:00+00:00
739,2013.0,6.0,29.0,OKC,2020-03-01 00:41:00+00:00,694.0,2020-02-29,0 days 01:58:00,DL,2.0,2020-02-29 22:43:00+00:00,MSP,1.0,N633SK,3.0,20.0,1803.0,1938.0,2020.0,37856.0,2020-02-29 21:58:00+00:00,2020-03-01 01:26:00+00:00
740,1810.0,6.0,29.0,LAS,2020-03-01 00:57:00+00:00,867.0,2020-02-29,0 days 02:14:00,DL,2.0,2020-02-29 22:43:00+00:00,SEA,1.0,N810DN,9.0,12.0,1555.0,1748.0,2020.0,92006.0,2020-02-29 21:58:00+00:00,2020-03-01 01:55:00+00:00
741,2024.0,6.0,29.0,DFW,2020-03-01 01:10:00+00:00,852.0,2020-02-29,0 days 02:26:00,DL,2.0,2020-02-29 22:44:00+00:00,MSP,1.0,N104DU,8.0,21.0,1805.0,2002.0,2020.0,90181.0,2020-02-29 21:58:00+00:00,2020-03-01 01:55:00+00:00
742,1954.0,6.0,29.0,DCA,2020-03-01 00:00:00+00:00,213.0,2020-02-29,0 days 01:16:00,DL,2.0,2020-02-29 22:44:00+00:00,JFK,1.0,N894AT,3.0,32.0,1916.0,1957.0,2020.0,90268.0,2020-02-29 21:59:00+00:00,2020-03-01 01:11:00+00:00
743,2056.0,6.0,29.0,SDF,2020-03-01 00:26:00+00:00,604.0,2020-02-29,0 days 01:41:00,DL,2.0,2020-02-29 22:45:00+00:00,MSP,1.0,N287SY,5.0,21.0,1806.0,2021.0,2020.0,37770.0,2020-02-29 21:59:00+00:00,2020-03-01 01:11:00+00:00
744,1910.0,6.0,29.0,CID,2020-02-29 23:58:00+00:00,220.0,2020-02-29,0 days 01:10:00,DL,2.0,2020-02-29 22:48:00+00:00,MSP,1.0,N448SW,16.0,19.0,1807.0,1842.0,2020.0,37590.0,2020-02-29 22:03:00+00:00,2020-03-01 03:10:00+00:00
745,1948.0,6.0,29.0,PDX,2020-03-01 02:25:00+00:00,1426.0,2020-02-29,0 days 03:36:00,DL,2.0,2020-02-29 22:49:00+00:00,MSP,1.0,N837DN,4.0,13.0,1802.0,1921.0,2020.0,91110.0,2020-02-29 22:03:00+00:00,2020-03-01 03:10:00+00:00
746,2357.0,6.0,29.0,SJU,2020-03-01 02:48:00+00:00,1598.0,2020-02-29,0 days 03:56:00,DL,2.0,2020-02-29 22:52:00+00:00,JFK,1.0,N900DU,4.0,30.0,1922.0,2344.0,2020.0,90224.0,2020-02-29 22:07:00+00:00,2020-03-01 05:11:00+00:00
747,2017.0,6.0,29.0,LIH,2020-03-01 04:26:00+00:00,2701.0,2020-02-29,0 days 05:34:00,DL,2.0,2020-02-29 22:52:00+00:00,SEA,1.0,N820DX,10.0,25.0,1617.0,1916.0,2020.0,90211.0,2020-02-29 22:07:00+00:00,2020-03-01 05:11:00+00:00
748,2051.0,6.0,29.0,CMH,2020-03-01 00:29:00+00:00,626.0,2020-02-29,0 days 01:36:00,DL,2.0,2020-02-29 22:53:00+00:00,MSP,1.0,N935AT,3.0,17.0,1810.0,2026.0,2020.0,91076.0,2020-02-29 22:08:00+00:00,2020-03-01 01:44:00+00:00
749,1912.0,6.0,29.0,BIL,2020-03-01 00:59:00+00:00,748.0,2020-02-29,0 days 02:06:00,DL,2.0,2020-02-29 22:53:00+00:00,MSP,1.0,N364NB,4.0,10.0,1803.0,1855.0,2020.0,90544.0,2020-02-29 22:08:00+00:00,2020-03-01 01:44:00+00:00
750,2316.0,6.0,29.0,SJU,2020-03-01 02:07:00+00:00,1547.0,2020-02-29,0 days 03:13:00,DL,2.0,2020-02-29 22:54:00+00:00,ATL,1.0,N902DN,4.0,12.0,1906.0,2303.0,2020.0,90282.0,2020-02-29 22:09:00+00:00,2020-03-01 02:03:00+00:00
751,2144.0,6.0,29.0,BDL,2020-03-01 01:18:00+00:00,1050.0,2020-02-29,0 days 02:24:00,DL,2.0,2020-02-29 22:54:00+00:00,MSP,1.0,N200PQ,5.0,12.0,1806.0,2113.0,2020.0,5161.0,2020-02-29 22:09:00+00:00,2020-03-01 02:03:00+00:00
