,fltID,Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Marketing_Airline_Network,Tail_Number,Origin,Dest,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,Distance,FltTime,OrgUTC,DestUTC
508,124261,2020,1,2,9,7,2020-02-09,DL,N617CZ,LAS,SAN,24.0,1342,1436,4.0,1435,258.0,0 days 01:22:00,2020-02-09 20:18:00+00:00,2020-02-09 21:40:00+00:00
509,124275,2020,1,2,9,7,2020-02-09,DL,N610CZ,LAS,SJC,33.0,1401,1755,12.0,1514,386.0,0 days 04:39:00,2020-02-09 20:28:00+00:00,2020-02-10 01:07:00+00:00
510,4789,2020,1,2,9,7,2020-02-09,DL,N8976E,RDU,PHL,14.0,1708,1806,5.0,1832,337.0,0 days 01:17:00,2020-02-09 20:54:00+00:00,2020-02-09 22:11:00+00:00
511,21155,2020,1,2,9,7,2020-02-09,DL,N917XJ,RDU,ORD,37.0,1748,1841,10.0,1450,646.0,0 days 02:40:00,2020-02-09 21:11:00+00:00,2020-02-09 23:51:00+00:00
512,14974,2020,1,2,9,7,2020-02-09,DL,N308PQ,TPA,RDU,8.0,1732,1857,4.0,1923,587.0,0 days 01:37:00,2020-02-09 21:24:00+00:00,2020-02-09 23:01:00+00:00
513,11321,2020,1,2,9,7,2020-02-09,DL,N678CA,RDU,ORD,20.0,1810,1854,38.0,1923,646.0,0 days 02:42:00,2020-02-09 21:50:00+00:00,2020-02-10 00:32:00+00:00
514,124332,2020,1,2,9,7,2020-02-09,DL,N658CA,RDU,DCA,18.0,1815,1904,25.0,1920,227.0,0 days 01:32:00,2020-02-09 21:57:00+00:00,2020-02-09 23:29:00+00:00
515,128522,2020,1,2,9,7,2020-02-09,DL,N824MD,MSN,DCA,31.0,1732,1955,6.0,2013,707.0,0 days 02:00:00,2020-02-09 22:01:00+00:00,2020-02-10 00:01:00+00:00
516,124262,2020,1,2,9,7,2020-02-09,DL,N617CZ,SAN,LAS,20.0,1529,1617,14.0,1635,258.0,0 days 01:22:00,2020-02-09 22:09:00+00:00,2020-02-09 23:31:00+00:00
517,39350,2020,1,2,9,7,2020-02-09,DL,N301SY,LGB,LAS,12.0,1527,1607,13.0,1624,231.0,0 days 01:05:00,2020-02-09 22:15:00+00:00,2020-02-09 23:20:00+00:00
518,8278,2020,1,2,9,7,2020-02-09,DL,N136EV,RDU,BNA,21.0,1841,1858,12.0,1920,442.0,0 days 01:50:00,2020-02-09 22:20:00+00:00,2020-02-10 00:10:00+00:00
519,10088,2020,1,2,9,7,2020-02-09,DL,N819AY,PHL,RDU,20.0,1934,2031,4.0,1948,337.0,0 days 01:21:00,2020-02-09 23:14:00+00:00,2020-02-10 00:35:00+00:00
520,8182,2020,1,2,9,7,2020-02-09,DL,N320PQ,RDU,CLE,16.0,2005,2119,9.0,2140,416.0,0 days 01:39:00,2020-02-09 23:49:00+00:00,2020-02-10 01:28:00+00:00
521,128453,2020,1,2,9,7,2020-02-09,DL,N212JQ,RDU,CMH,14.0,2003,2106,4.0,2125,362.0,0 days 01:21:00,2020-02-09 23:49:00+00:00,2020-02-10 01:10:00+00:00
522,18570,2020,1,2,9,7,2020-02-09,DL,N308PQ,RDU,JAX,19.0,2011,2117,6.0,2133,407.0,0 days 01:31:00,2020-02-09 23:52:00+00:00,2020-02-10 01:23:00+00:00
523,124331,2020,1,2,9,7,2020-02-09,DL,N658CA,DCA,RDU,20.0,2013,2054,5.0,2116,227.0,0 days 01:06:00,2020-02-09 23:53:00+00:00,2020-02-10 00:59:00+00:00
524,124291,2020,1,2,9,7,2020-02-09,DL,N617CZ,LAS,SAN,30.0,1730,1821,4.0,1826,258.0,0 days 01:25:00,2020-02-10 00:00:00+00:00,2020-02-10 01:25:00+00:00
525,10976,2020,1,2,9,7,2020-02-09,DL,N907XJ,CLE,BDL,34.0,2044,2146,7.0,2128,476.0,0 days 01:43:00,2020-02-10 00:10:00+00:00,2020-02-10 01:53:00+00:00
526,128623,2020,1,2,9,7,2020-02-09,DL,N357FC,DCA,LEX,14.0,2039,2149,6.0,2214,414.0,0 days 01:30:00,2020-02-10 00:25:00+00:00,2020-02-10 01:55:00+00:00
527,8153,2020,1,2,9,7,2020-02-09,DL,N917XJ,ORD,RDU,27.0,1957,2218,4.0,1839,646.0,0 days 01:52:00,2020-02-10 00:30:00+00:00,2020-02-10 02:22:00+00:00
528,10115,2020,1,2,9,7,2020-02-09,DL,N918XJ,RDU,BDL,20.0,2107,2223,5.0,2240,532.0,0 days 01:41:00,2020-02-10 00:47:00+00:00,2020-02-10 02:28:00+00:00
529,8252,2020,1,2,9,7,2020-02-09,DL,N136EV,BNA,RDU,8.0,1957,2159,6.0,2227,442.0,0 days 01:16:00,2020-02-10 00:49:00+00:00,2020-02-10 02:05:00+00:00
530,9297,2020,1,2,9,7,2020-02-09,DL,N819AY,RDU,PHL,20.0,2126,2222,3.0,2156,337.0,0 days 01:19:00,2020-02-10 01:06:00+00:00,2020-02-10 02:25:00+00:00
531,11298,2020,1,2,9,7,2020-02-09,DL,N678CA,ORD,RDU,28.0,2035,2300,10.0,2306,646.0,0 days 02:03:00,2020-02-10 01:07:00+00:00,2020-02-10 03:10:00+00:00
532,124304,2020,1,2,9,7,2020-02-09,DL,N610CZ,SJC,LAS,29.0,1917,2028,8.0,1714,386.0,0 days 01:48:00,2020-02-10 01:48:00+00:00,2020-02-10 03:36:00+00:00
533,124326,2020,1,2,9,7,2020-02-09,DL,N617CZ,SAN,LAS,36.0,1929,2018,9.0,2024,258.0,0 days 01:34:00,2020-02-10 01:53:00+00:00,2020-02-10 03:27:00+00:00
534,38945,2020,1,2,9,7,2020-02-09,DL,N278SY,LGB,LAS,15.0,1909,1949,7.0,2008,231.0,0 days 01:02:00,2020-02-10 01:54:00+00:00,2020-02-10 02:56:00+00:00
535,39736,2020,1,2,9,7,2020-02-09,DL,N931EV,PLN,APN,37.0,2307,2333,7.0,2301,69.0,0 days 01:10:00,2020-02-10 02:30:00+00:00,2020-02-10 03:40:00+00:00
536,124289,2020,1,2,9,7,2020-02-09,DL,N607CZ,SJC,LAS,15.0,2004,2117,9.0,2125,386.0,0 days 01:37:00,2020-02-10 02:49:00+00:00,2020-02-10 04:26:00+00:00
537,39546,2020,1,2,9,7,2020-02-09,DL,N297SY,LAS,LGB,16.0,2021,2112,3.0,1817,231.0,0 days 01:10:00,2020-02-10 03:05:00+00:00,2020-02-10 04:15:00+00:00
538,8815,2020,1,2,9,7,2020-02-09,DL,N917XJ,RDU,TPA,10.0,2333,102,3.0,2159,587.0,0 days 02:42:00,2020-02-10 03:23:00+00:00,2020-02-10 06:05:00+00:00
539,124298,2020,1,2,9,7,2020-02-09,DL,N617CZ,LAS,SAN,35.0,2130,2225,20.0,2217,258.0,0 days 01:50:00,2020-02-10 03:55:00+00:00,2020-02-10 05:45:00+00:00
540,124303,2020,1,2,9,7,2020-02-09,DL,N610CZ,LAS,SJC,15.0,2118,2215,4.0,1920,386.0,0 days 01:16:00,2020-02-10 04:03:00+00:00,2020-02-10 05:19:00+00:00
541,124288,2020,1,2,9,7,2020-02-09,DL,N607CZ,LAS,SJC,17.0,2213,2330,2.0,2329,386.0,0 days 01:36:00,2020-02-10 04:56:00+00:00,2020-02-10 06:32:00+00:00
542,40789,2020,1,2,10,1,2020-02-10,DL,N931EV,APN,PLN,31.0,531,547,7.0,605,69.0,0 days 00:54:00,2020-02-10 09:00:00+00:00,2020-02-10 09:54:00+00:00
543,11278,2020,1,2,10,1,2020-02-10,DL,N918XJ,BDL,CLE,16.0,558,728,8.0,746,476.0,0 days 01:54:00,2020-02-10 09:42:00+00:00,2020-02-10 11:36:00+00:00
544,17074,2020,1,2,10,1,2020-02-10,DL,N907XJ,BDL,RDU,15.0,606,733,3.0,802,532.0,0 days 01:45:00,2020-02-10 09:51:00+00:00,2020-02-10 11:36:00+00:00
545,4215,2020,1,2,10,1,2020-02-10,DL,N136EV,RDU,DCA,18.0,612,653,8.0,717,227.0,0 days 01:07:00,2020-02-10 09:54:00+00:00,2020-02-10 11:01:00+00:00
546,8199,2020,1,2,10,1,2020-02-10,DL,N925XJ,CLE,RDU,11.0,606,706,4.0,741,416.0,0 days 01:15:00,2020-02-10 09:55:00+00:00,2020-02-10 11:10:00+00:00
547,128711,2020,1,2,10,1,2020-02-10,DL,N202JQ,CMH,RDU,8.0,603,658,14.0,735,362.0,0 days 01:17:00,2020-02-10 09:55:00+00:00,2020-02-10 11:12:00+00:00
548,19822,2020,1,2,10,1,2020-02-10,DL,N676CA,JAX,RDU,14.0,609,714,11.0,722,407.0,0 days 01:30:00,2020-02-10 09:55:00+00:00,2020-02-10 11:25:00+00:00
549,1496,2020,1,2,10,1,2020-02-10,DL,N917XJ,TPA,RDU,11.0,609,739,3.0,748,587.0,0 days 01:44:00,2020-02-10 09:58:00+00:00,2020-02-10 11:42:00+00:00
550,2160,2020,1,2,10,1,2020-02-10,DL,N819AY,PHL,RDU,12.0,611,711,11.0,743,337.0,0 days 01:23:00,2020-02-10 09:59:00+00:00,2020-02-10 11:22:00+00:00
551,128921,2020,1,2,10,1,2020-02-10,DL,N357FC,LEX,DCA,12.0,617,712,5.0,738,414.0,0 days 01:12:00,2020-02-10 10:05:00+00:00,2020-02-10 11:17:00+00:00
552,12116,2020,1,2,10,1,2020-02-10,DL,N933XJ,RDU,ORD,41.0,735,832,18.0,831,646.0,0 days 02:56:00,2020-02-10 10:54:00+00:00,2020-02-10 13:50:00+00:00
553,124450,2020,1,2,10,1,2020-02-10,DL,N658CA,RDU,PHL,27.0,722,819,10.0,836,337.0,0 days 01:34:00,2020-02-10 10:55:00+00:00,2020-02-10 12:29:00+00:00
554,17386,2020,1,2,10,1,2020-02-10,DL,N136EV,DCA,RDU,18.0,806,853,3.0,910,227.0,0 days 01:08:00,2020-02-10 11:48:00+00:00,2020-02-10 12:56:00+00:00
555,3151,2020,1,2,10,1,2020-02-10,DL,N676CA,RDU,PIT,14.0,814,913,7.0,930,328.0,0 days 01:20:00,2020-02-10 12:00:00+00:00,2020-02-10 13:20:00+00:00
556,13708,2020,1,2,10,1,2020-02-10,DL,N819AY,RDU,BWI,14.0,816,859,17.0,930,255.0,0 days 01:14:00,2020-02-10 12:02:00+00:00,2020-02-10 13:16:00+00:00
557,128887,2020,1,2,10,1,2020-02-10,DL,N357FC,DCA,OMA,17.0,819,1012,5.0,1030,1012.0,0 days 03:15:00,2020-02-10 12:02:00+00:00,2020-02-10 15:17:00+00:00
558,8235,2020,1,2,10,1,2020-02-10,DL,N925XJ,RDU,BNA,15.0,827,839,8.0,911,442.0,0 days 01:35:00,2020-02-10 12:12:00+00:00,2020-02-10 13:47:00+00:00
559,18611,2020,1,2,10,1,2020-02-10,DL,N917XJ,RDU,TPA,10.0,831,954,2.0,1029,587.0,0 days 01:35:00,2020-02-10 12:21:00+00:00,2020-02-10 13:56:00+00:00
560,16046,2020,1,2,10,1,2020-02-10,DL,N8775A,RDU,IND,16.0,901,1023,9.0,1043,489.0,0 days 01:47:00,2020-02-10 12:45:00+00:00,2020-02-10 14:32:00+00:00
561,18401,2020,1,2,10,1,2020-02-10,DL,N691CA,RDU,AUS,14.0,908,1107,5.0,1124,1162.0,0 days 03:18:00,2020-02-10 12:54:00+00:00,2020-02-10 16:12:00+00:00
562,124449,2020,1,2,10,1,2020-02-10,DL,N658CA,PHL,RDU,19.0,924,1021,7.0,1059,337.0,0 days 01:23:00,2020-02-10 13:05:00+00:00,2020-02-10 14:28:00+00:00
563,10137,2020,1,2,10,1,2020-02-10,DL,N926XJ,PIT,RDU,13.0,925,1021,8.0,1054,328.0,0 days 01:17:00,2020-02-10 13:12:00+00:00,2020-02-10 14:29:00+00:00
564,17865,2020,1,2,10,1,2020-02-10,DL,N819AY,BWI,RDU,17.0,1008,1056,4.0,1115,255.0,0 days 01:09:00,2020-02-10 13:51:00+00:00,2020-02-10 15:00:00+00:00
565,124418,2020,1,2,10,1,2020-02-10,DL,N617CZ,SAN,LAS,27.0,724,816,7.0,827,258.0,0 days 01:26:00,2020-02-10 13:57:00+00:00,2020-02-10 15:23:00+00:00
566,12091,2020,1,2,10,1,2020-02-10,DL,N933XJ,ORD,RDU,18.0,931,1158,7.0,1210,646.0,0 days 01:52:00,2020-02-10 14:13:00+00:00,2020-02-10 16:05:00+00:00
567,124416,2020,1,2,10,1,2020-02-10,DL,N619CZ,SJC,LAS,16.0,743,855,11.0,848,386.0,0 days 01:39:00,2020-02-10 14:27:00+00:00,2020-02-10 16:06:00+00:00
568,8216,2020,1,2,10,1,2020-02-10,DL,N925XJ,BNA,RDU,7.0,953,1154,4.0,1220,442.0,0 days 01:12:00,2020-02-10 14:46:00+00:00,2020-02-10 15:58:00+00:00
569,18637,2020,1,2,10,1,2020-02-10,DL,N917XJ,TPA,RDU,19.0,1119,1248,3.0,1251,587.0,0 days 01:51:00,2020-02-10 15:00:00+00:00,2020-02-10 16:51:00+00:00
570,15808,2020,1,2,10,1,2020-02-10,DL,N8775A,IND,RDU,12.0,1117,1229,5.0,1256,489.0,0 days 01:29:00,2020-02-10 15:05:00+00:00,2020-02-10 16:34:00+00:00
571,124443,2020,1,2,10,1,2020-02-10,DL,N658CA,RDU,DCA,23.0,1155,1241,6.0,1257,227.0,0 days 01:15:00,2020-02-10 15:32:00+00:00,2020-02-10 16:47:00+00:00
572,3708,2020,1,2,10,1,2020-02-10,DL,N937XJ,AUS,RDU,29.0,1101,1423,6.0,1408,1162.0,0 days 02:57:00,2020-02-10 15:32:00+00:00,2020-02-10 18:29:00+00:00
573,128888,2020,1,2,10,1,2020-02-10,DL,N357FC,OMA,DCA,12.0,1102,1406,5.0,1432,1012.0,0 days 02:21:00,2020-02-10 15:50:00+00:00,2020-02-10 18:11:00+00:00
574,124380,2020,1,2,10,1,2020-02-10,DL,N617CZ,LAS,SAN,20.0,917,1001,14.0,1014,258.0,0 days 01:18:00,2020-02-10 15:57:00+00:00,2020-02-10 17:15:00+00:00
575,4085,2020,1,2,10,1,2020-02-10,DL,N819AY,RDU,PHL,36.0,1258,1356,5.0,1401,337.0,0 days 01:39:00,2020-02-10 16:22:00+00:00,2020-02-10 18:01:00+00:00
576,40308,2020,1,2,10,1,2020-02-10,DL,N278SY,LAS,LGB,12.0,941,1024,3.0,1040,231.0,0 days 00:58:00,2020-02-10 16:29:00+00:00,2020-02-10 17:27:00+00:00
577,124386,2020,1,2,10,1,2020-02-10,DL,N619CZ,LAS,SJC,21.0,954,1058,4.0,1054,386.0,0 days 01:29:00,2020-02-10 16:33:00+00:00,2020-02-10 18:02:00+00:00
578,21156,2020,1,2,10,1,2020-02-10,DL,N933XJ,RDU,ORD,52.0,1409,1451,10.0,1450,646.0,0 days 02:44:00,2020-02-10 17:17:00+00:00,2020-02-10 20:01:00+00:00
579,20003,2020,1,2,10,1,2020-02-10,DL,N8775A,RDU,BWI,20.0,1350,1434,6.0,1451,255.0,0 days 01:10:00,2020-02-10 17:30:00+00:00,2020-02-10 18:40:00+00:00
580,21037,2020,1,2,10,1,2020-02-10,DL,N917XJ,RDU,IND,13.0,1345,1507,6.0,1539,489.0,0 days 01:41:00,2020-02-10 17:32:00+00:00,2020-02-10 19:13:00+00:00
581,124440,2020,1,2,10,1,2020-02-10,DL,N658CA,DCA,RDU,10.0,1345,1427,11.0,1503,227.0,0 days 01:03:00,2020-02-10 17:35:00+00:00,2020-02-10 18:38:00+00:00
582,124381,2020,1,2,10,1,2020-02-10,DL,N617CZ,SAN,LAS,19.0,1101,1154,5.0,1213,258.0,0 days 01:17:00,2020-02-10 17:42:00+00:00,2020-02-10 18:59:00+00:00
583,124383,2020,1,2,10,1,2020-02-10,DL,N606CZ,SJC,LAS,12.0,1134,1246,7.0,1305,386.0,0 days 01:31:00,2020-02-10 18:22:00+00:00,2020-02-10 19:53:00+00:00
584,40309,2020,1,2,10,1,2020-02-10,DL,N278SY,LGB,LAS,10.0,1134,1222,7.0,1240,231.0,0 days 01:05:00,2020-02-10 18:24:00+00:00,2020-02-10 19:29:00+00:00
585,4063,2020,1,2,10,1,2020-02-10,DL,N819AY,PHL,RDU,19.0,1445,1543,4.0,1553,337.0,0 days 01:21:00,2020-02-10 18:26:00+00:00,2020-02-10 19:47:00+00:00
586,124444,2020,1,2,10,1,2020-02-10,DL,N690CA,RDU,DCA,17.0,1443,1526,9.0,1515,227.0,0 days 01:09:00,2020-02-10 18:26:00+00:00,2020-02-10 19:35:00+00:00
587,128778,2020,1,2,10,1,2020-02-10,DL,N357FC,DCA,MSN,21.0,1512,1614,3.0,1636,707.0,0 days 02:26:00,2020-02-10 18:51:00+00:00,2020-02-10 21:17:00+00:00
588,14949,2020,1,2,10,1,2020-02-10,DL,N937XJ,RDU,TPA,17.0,1517,1644,2.0,1656,587.0,0 days 01:46:00,2020-02-10 19:00:00+00:00,2020-02-10 20:46:00+00:00
589,124455,2020,1,2,10,1,2020-02-10,DL,N690CA,DCA,RDU,18.0,1617,1659,6.0,1721,227.0,0 days 01:06:00,2020-02-10 19:59:00+00:00,2020-02-10 21:05:00+00:00
590,9857,2020,1,2,10,1,2020-02-10,DL,N917XJ,IND,RDU,16.0,1620,1734,24.0,1750,489.0,0 days 01:54:00,2020-02-10 20:04:00+00:00,2020-02-10 21:58:00+00:00
591,40320,2020,1,2,10,1,2020-02-10,DL,N278SY,LAS,LGB,21.0,1334,1417,5.0,1433,231.0,0 days 01:09:00,2020-02-10 20:13:00+00:00,2020-02-10 21:22:00+00:00
592,124372,2020,1,2,10,1,2020-02-10,DL,N622CZ,LAS,SAN,25.0,1343,1427,2.0,1435,258.0,0 days 01:11:00,2020-02-10 20:18:00+00:00,2020-02-10 21:29:00+00:00
593,124382,2020,1,2,10,1,2020-02-10,DL,N606CZ,LAS,SJC,16.0,1343,1448,13.0,1514,386.0,0 days 01:34:00,2020-02-10 20:27:00+00:00,2020-02-10 22:01:00+00:00
594,8154,2020,1,2,10,1,2020-02-10,DL,N933XJ,ORD,RDU,21.0,1556,1824,7.0,1839,646.0,0 days 01:56:00,2020-02-10 20:35:00+00:00,2020-02-10 22:31:00+00:00
595,14049,2020,1,2,10,1,2020-02-10,DL,N927EV,BWI,RDU,15.0,1657,1747,12.0,1730,255.0,0 days 01:17:00,2020-02-10 20:42:00+00:00,2020-02-10 21:59:00+00:00
596,4790,2020,1,2,10,1,2020-02-10,DL,N819AY,RDU,PHL,38.0,1742,1918,9.0,1832,337.0,0 days 02:23:00,2020-02-10 21:04:00+00:00,2020-02-10 23:27:00+00:00
597,14975,2020,1,2,10,1,2020-02-10,DL,N937XJ,TPA,RDU,14.0,1742,1907,9.0,1923,587.0,0 days 01:48:00,2020-02-10 21:28:00+00:00,2020-02-10 23:16:00+00:00
598,124442,2020,1,2,10,1,2020-02-10,DL,N690CA,RDU,DCA,22.0,1814,1903,4.0,1920,227.0,0 days 01:15:00,2020-02-10 21:52:00+00:00,2020-02-10 23:07:00+00:00
599,128779,2020,1,2,10,1,2020-02-10,DL,N357FC,MSN,DCA,12.0,1712,1950,5.0,2013,707.0,0 days 01:55:00,2020-02-10 22:00:00+00:00,2020-02-10 23:55:00+00:00
600,124373,2020,1,2,10,1,2020-02-10,DL,N622CZ,SAN,LAS,16.0,1519,1613,9.0,1635,258.0,0 days 01:19:00,2020-02-10 22:03:00+00:00,2020-02-10 23:22:00+00:00
601,11322,2020,1,2,10,1,2020-02-10,DL,N918XJ,RDU,ORD,39.0,1846,1931,7.0,1923,646.0,0 days 02:31:00,2020-02-10 22:07:00+00:00,2020-02-11 00:38:00+00:00
602,40321,2020,1,2,10,1,2020-02-10,DL,N278SY,LGB,LAS,11.0,1521,1609,9.0,1624,231.0,0 days 01:08:00,2020-02-10 22:10:00+00:00,2020-02-10 23:18:00+00:00
603,8279,2020,1,2,10,1,2020-02-10,DL,N135EV,RDU,BNA,20.0,1838,1856,10.0,1920,442.0,0 days 01:48:00,2020-02-10 22:18:00+00:00,2020-02-11 00:06:00+00:00
604,124407,2020,1,2,10,1,2020-02-10,DL,N616CZ,SJC,LAS,14.0,1550,1655,11.0,1714,386.0,0 days 01:30:00,2020-02-10 22:36:00+00:00,2020-02-11 00:06:00+00:00
605,10089,2020,1,2,10,1,2020-02-10,DL,N8891A,PHL,RDU,22.0,1929,2027,4.0,1948,337.0,0 days 01:24:00,2020-02-10 23:07:00+00:00,2020-02-11 00:31:00+00:00
606,10977,2020,1,2,10,1,2020-02-10,DL,N294PQ,CLE,BDL,18.0,2004,2104,6.0,2128,476.0,0 days 01:24:00,2020-02-10 23:46:00+00:00,2020-02-11 01:10:00+00:00
607,8816,2020,1,2,10,1,2020-02-10,DL,N933XJ,RDU,TPA,13.0,2000,2124,3.0,2159,587.0,0 days 01:40:00,2020-02-10 23:47:00+00:00,2020-02-11 01:27:00+00:00
608,124441,2020,1,2,10,1,2020-02-10,DL,N690CA,DCA,RDU,28.0,2019,2101,13.0,2116,227.0,0 days 01:23:00,2020-02-10 23:51:00+00:00,2020-02-11 01:14:00+00:00
609,18571,2020,1,2,10,1,2020-02-10,DL,N937XJ,RDU,JAX,16.0,2011,2116,5.0,2133,407.0,0 days 01:26:00,2020-02-10 23:55:00+00:00,2020-02-11 01:21:00+00:00
610,40543,2020,1,2,10,1,2020-02-10,DL,N301SY,LAS,LGB,13.0,1709,1753,3.0,1817,231.0,0 days 01:00:00,2020-02-10 23:56:00+00:00,2020-02-11 00:56:00+00:00
611,128693,2020,1,2,10,1,2020-02-10,DL,N208JQ,RDU,CMH,25.0,2023,2123,4.0,2125,362.0,0 days 01:29:00,2020-02-10 23:58:00+00:00,2020-02-11 01:27:00+00:00
612,124397,2020,1,2,10,1,2020-02-10,DL,N622CZ,LAS,SAN,12.0,1714,1756,8.0,1826,258.0,0 days 01:02:00,2020-02-11 00:02:00+00:00,2020-02-11 01:04:00+00:00
613,128912,2020,1,2,10,1,2020-02-10,DL,N880RW,DCA,LEX,20.0,2048,2202,7.0,2214,414.0,0 days 01:41:00,2020-02-11 00:28:00+00:00,2020-02-11 02:09:00+00:00
614,124406,2020,1,2,10,1,2020-02-10,DL,N616CZ,LAS,SJC,14.0,1751,1902,4.0,1920,386.0,0 days 01:29:00,2020-02-11 00:37:00+00:00,2020-02-11 02:06:00+00:00
615,8253,2020,1,2,10,1,2020-02-10,DL,N135EV,BNA,RDU,11.0,1954,2201,4.0,2227,442.0,0 days 01:22:00,2020-02-11 00:43:00+00:00,2020-02-11 02:05:00+00:00
616,10116,2020,1,2,10,1,2020-02-10,DL,N326PQ,RDU,BDL,16.0,2112,2230,7.0,2240,532.0,0 days 01:41:00,2020-02-11 00:56:00+00:00,2020-02-11 02:37:00+00:00
617,9298,2020,1,2,10,1,2020-02-10,DL,N8891A,RDU,PHL,14.0,2115,2222,3.0,2156,337.0,0 days 01:24:00,2020-02-11 01:01:00+00:00,2020-02-11 02:25:00+00:00
618,11299,2020,1,2,10,1,2020-02-10,DL,N918XJ,ORD,RDU,22.0,2028,2256,2.0,2306,646.0,0 days 01:52:00,2020-02-11 01:06:00+00:00,2020-02-11 02:58:00+00:00
619,39853,2020,1,2,10,1,2020-02-10,DL,N268SY,LGB,LAS,5.0,1904,1953,7.0,2008,231.0,0 days 01:01:00,2020-02-11 01:59:00+00:00,2020-02-11 03:00:00+00:00
620,8183,2020,1,2,10,1,2020-02-10,DL,N135EV,RDU,CLE,17.0,2255,1,6.0,2140,416.0,0 days 02:29:00,2020-02-11 02:38:00+00:00,2020-02-11 05:07:00+00:00
621,11279,2020,1,2,11,2,2020-02-11,DL,N326PQ,BDL,CLE,11.0,546,724,5.0,746,476.0,0 days 01:54:00,2020-02-11 09:35:00+00:00,2020-02-11 11:29:00+00:00
622,19823,2020,1,2,11,2,2020-02-11,DL,N905XJ,JAX,RDU,10.0,556,700,17.0,722,407.0,0 days 01:31:00,2020-02-11 09:46:00+00:00,2020-02-11 11:17:00+00:00
623,17075,2020,1,2,11,2,2020-02-11,DL,N294PQ,BDL,RDU,11.0,600,734,5.0,802,532.0,0 days 01:50:00,2020-02-11 09:49:00+00:00,2020-02-11 11:39:00+00:00
624,129000,2020,1,2,11,2,2020-02-11,DL,N208JQ,CMH,RDU,11.0,600,655,4.0,735,362.0,0 days 01:10:00,2020-02-11 09:49:00+00:00,2020-02-11 10:59:00+00:00
625,2161,2020,1,2,11,2,2020-02-11,DL,N8891A,PHL,RDU,23.0,615,723,7.0,743,337.0,0 days 01:38:00,2020-02-11 09:52:00+00:00,2020-02-11 11:30:00+00:00
626,129204,2020,1,2,11,2,2020-02-11,DL,N880RW,LEX,DCA,14.0,606,703,4.0,738,414.0,0 days 01:15:00,2020-02-11 09:52:00+00:00,2020-02-11 11:07:00+00:00
627,8200,2020,1,2,11,2,2020-02-11,DL,N176PQ,CLE,RDU,15.0,608,712,13.0,741,416.0,0 days 01:32:00,2020-02-11 09:53:00+00:00,2020-02-11 11:25:00+00:00
628,1497,2020,1,2,11,2,2020-02-11,DL,N933XJ,TPA,RDU,8.0,605,730,3.0,748,587.0,0 days 01:36:00,2020-02-11 09:57:00+00:00,2020-02-11 11:33:00+00:00
629,4216,2020,1,2,11,2,2020-02-11,DL,N296PQ,RDU,DCA,8.0,608,644,8.0,717,227.0,0 days 00:52:00,2020-02-11 10:00:00+00:00,2020-02-11 10:52:00+00:00
630,12117,2020,1,2,11,2,2020-02-11,DL,N331PQ,RDU,ORD,26.0,721,811,8.0,831,646.0,0 days 02:24:00,2020-02-11 10:55:00+00:00,2020-02-11 13:19:00+00:00
631,124572,2020,1,2,11,2,2020-02-11,DL,N690CA,RDU,PHL,34.0,731,822,11.0,836,337.0,0 days 01:36:00,2020-02-11 10:57:00+00:00,2020-02-11 12:33:00+00:00
632,17387,2020,1,2,11,2,2020-02-11,DL,N296PQ,DCA,RDU,14.0,756,843,9.0,910,227.0,0 days 01:10:00,2020-02-11 11:42:00+00:00,2020-02-11 12:52:00+00:00
633,3152,2020,1,2,11,2,2020-02-11,DL,N905XJ,RDU,PIT,15.0,810,902,7.0,930,328.0,0 days 01:14:00,2020-02-11 11:55:00+00:00,2020-02-11 13:09:00+00:00
634,13709,2020,1,2,11,2,2020-02-11,DL,N8891A,RDU,BWI,23.0,822,907,12.0,930,255.0,0 days 01:20:00,2020-02-11 11:59:00+00:00,2020-02-11 13:19:00+00:00
635,129171,2020,1,2,11,2,2020-02-11,DL,N880RW,DCA,OMA,17.0,820,1017,5.0,1030,1012.0,0 days 03:19:00,2020-02-11 12:03:00+00:00,2020-02-11 15:22:00+00:00
636,8236,2020,1,2,11,2,2020-02-11,DL,N176PQ,RDU,BNA,24.0,835,852,9.0,911,442.0,0 days 01:50:00,2020-02-11 12:11:00+00:00,2020-02-11 14:01:00+00:00
637,18612,2020,1,2,11,2,2020-02-11,DL,N933XJ,RDU,TPA,12.0,832,958,5.0,1029,587.0,0 days 01:43:00,2020-02-11 12:20:00+00:00,2020-02-11 14:03:00+00:00
638,16047,2020,1,2,11,2,2020-02-11,DL,N832AY,RDU,IND,16.0,905,1031,4.0,1043,489.0,0 days 01:46:00,2020-02-11 12:49:00+00:00,2020-02-11 14:35:00+00:00
639,18402,2020,1,2,11,2,2020-02-11,DL,N329PQ,RDU,AUS,18.0,914,1118,4.0,1124,1162.0,0 days 03:26:00,2020-02-11 12:56:00+00:00,2020-02-11 16:22:00+00:00
640,124571,2020,1,2,11,2,2020-02-11,DL,N690CA,PHL,RDU,29.0,935,1047,4.0,1059,337.0,0 days 01:45:00,2020-02-11 13:06:00+00:00,2020-02-11 14:51:00+00:00
